-90,-51,AQ
-90,-50,AQ
-90,-49,AQ
-90,-48,AQ
-90,-47,AQ
-90,-46,AQ
-90,-45,AQ
-90,-44,AQ
-90,-43,AQ
-90,-42,AQ
-90,-41,AQ
-90,-40,AQ
-90,-39,AQ
-90,-38,AQ
-90,-37,AQ
-90,-36,AQ
-90,-35,AQ
-90,-34,AQ
-90,-33,AQ
-90,-32,AQ
-90,-31,AQ
-90,-30,AQ
-90,-29,AQ
-90,-28,AQ
-90,-27,AQ
-90,-26,AQ
-90,-25,AQ
-90,-24,AQ
-90,-23,AQ
-90,-22,AQ
-90,-21,AQ
-90,-20,AQ
-90,-19,AQ
-90,-18,AQ
-90,-17,AQ
-90,-16,AQ
-90,-15,AQ
-90,-14,AQ
-90,-13,AQ
-90,-12,AQ
-90,-11,AQ
-90,-10,AQ
-90,-9,AQ
-90,-8,AQ
-90,-7,AQ
-90,-6,AQ
-90,-5,AQ
-90,-4,AQ
-90,-3,AQ
-90,-2,AQ
-90,-1,AQ
-90,0,AQ
-90,1,AQ
-90,2,AQ
-90,3,AQ
-90,4,AQ
-90,5,AQ
-90,6,AQ
-90,7,AQ
-90,8,AQ
-90,9,AQ
-90,10,AQ
-90,11,AQ
-90,12,AQ
-90,13,AQ
-90,14,AQ
-90,15,AQ
-90,16,AQ
-90,17,AQ
-90,18,AQ
-90,19,AQ
-90,20,AQ
-90,21,AQ
-90,22,AQ
-90,23,AQ
-90,24,AQ
-90,25,AQ
-90,26,AQ
-90,27,AQ
-90,28,AQ
-90,29,AQ
-90,30,AQ
-90,31,AQ
-90,32,AQ
-90,33,AQ
-90,34,AQ
-90,35,AQ
-90,36,AQ
-90,37,AQ
-90,38,AQ
-90,39,AQ
-90,40,AQ
-90,41,AQ
-90,42,AQ
-90,43,AQ
-90,44,AQ
-90,45,AQ
-90,46,AQ
-90,47,AQ
-90,48,AQ
-90,49,AQ
-90,50,AQ
-90,51,AQ
-90,52,AQ
-90,53,AQ
-90,54,AQ
-90,55,AQ
-90,56,AQ
-90,57,AQ
-90,58,AQ
-90,59,AQ
-90,60,AQ
-90,61,AQ
-90,62,AQ
-90,63,AQ
-90,64,AQ
-90,65,AQ
-90,66,AQ
-90,67,AQ
-90,68,AQ
-90,69,AQ
-90,70,AQ
-90,71,AQ
-90,72,AQ
-90,73,AQ
-90,74,AQ
-90,75,AQ
-90,76,AQ
-90,77,AQ
-90,78,AQ
-90,79,AQ
-90,80,AQ
-90,81,AQ
-90,82,AQ
-90,83,AQ
-90,84,AQ
-90,85,AQ
-90,86,AQ
-90,87,AQ
-90,88,AQ
-90,89,AQ
-90,90,AQ
-90,91,AQ
-90,92,AQ
-90,93,AQ
-90,94,AQ
-90,95,AQ
-90,96,AQ
-90,97,AQ
-90,98,AQ
-90,99,AQ
-90,100,AQ
-90,101,AQ
-90,102,AQ
-90,103,AQ
-90,104,AQ
-90,105,AQ
-90,106,AQ
-90,107,AQ
-90,108,AQ
-90,109,AQ
-90,110,AQ
-90,111,AQ
-90,112,AQ
-90,113,AQ
-90,114,AQ
-90,115,AQ
-90,116,AQ
-90,117,AQ
-90,118,AQ
-90,119,AQ
-90,120,AQ
-90,121,AQ
-90,122,AQ
-90,123,AQ
-90,124,AQ
-90,125,AQ
-90,126,AQ
-90,127,AQ
-90,128,AQ
-90,129,AQ
-90,130,AQ
-90,131,AQ
-90,132,AQ
-90,133,AQ
-90,134,AQ
-90,135,AQ
-90,136,AQ
-90,137,AQ
-90,138,AQ
-90,139,AQ
-90,140,AQ
-90,141,AQ
-90,142,AQ
-90,143,AQ
-90,144,AQ
-90,145,AQ
-90,146,AQ
-90,147,AQ
-90,148,AQ
-90,149,AQ
-90,150,AQ
-90,151,AQ
-90,152,AQ
-90,153,AQ
-90,154,AQ
-90,155,AQ
-90,156,AQ
-90,157,AQ
-90,158,AQ
-90,159,AQ
-90,160,AQ
-90,161,AQ
-90,162,AQ
-90,163,AQ
-90,164,AQ
-90,165,AQ
-90,166,AQ
-90,167,AQ
-90,168,AQ
-90,169,AQ
-90,170,AQ
-90,171,AQ
-90,172,AQ
-90,173,AQ
-90,174,AQ
-90,175,AQ
-90,176,AQ
-90,177,AQ
-90,178,AQ
-90,179,AQ
-90,180,AQ
-89,-180,AQ
-89,-179,AQ
-89,-178,AQ
-89,-177,AQ
-89,-176,AQ
-89,-175,AQ
-89,-174,AQ
-89,-173,AQ
-89,-172,AQ
-89,-171,AQ
-89,-170,AQ
-89,-169,AQ
-89,-168,AQ
-89,-167,AQ
-89,-166,AQ
-89,-165,AQ
-89,-164,AQ
-89,-163,AQ
-89,-162,AQ
-89,-161,AQ
-89,-160,AQ
-89,-159,AQ
-89,-158,AQ
-89,-157,AQ
-89,-156,AQ
-89,-155,AQ
-89,-154,AQ
-89,-153,AQ
-89,-152,AQ
-89,-151,AQ
-89,-150,AQ
-89,-149,AQ
-89,-148,AQ
-89,-147,AQ
-89,-146,AQ
-89,-145,AQ
-89,-144,AQ
-89,-143,AQ
-89,-142,AQ
-89,-141,AQ
-89,-140,AQ
-89,-139,AQ
-89,-138,AQ
-89,-137,AQ
-89,-136,AQ
-89,-135,AQ
-89,-134,AQ
-89,-133,AQ
-89,-132,AQ
-89,-131,AQ
-89,-130,AQ
-89,-129,AQ
-89,-128,AQ
-89,-127,AQ
-89,-126,AQ
-89,-125,AQ
-89,-124,AQ
-89,-123,AQ
-89,-122,AQ
-89,-121,AQ
-89,-120,AQ
-89,-119,AQ
-89,-118,AQ
-89,-117,AQ
-89,-116,AQ
-89,-115,AQ
-89,-114,AQ
-89,-113,AQ
-89,-112,AQ
-89,-111,AQ
-89,-110,AQ
-89,-109,AQ
-89,-108,AQ
-89,-107,AQ
-89,-106,AQ
-89,-105,AQ
-89,-104,AQ
-89,-103,AQ
-89,-102,AQ
-89,-101,AQ
-89,-100,AQ
-89,-99,AQ
-89,-98,AQ
-89,-97,AQ
-89,-96,AQ
-89,-95,AQ
-89,-94,AQ
-89,-93,AQ
-89,-92,AQ
-89,-91,AQ
-89,-90,AQ
-89,-89,AQ
-89,-88,AQ
-89,-87,AQ
-89,-86,AQ
-89,-85,AQ
-89,-84,AQ
-89,-83,AQ
-89,-82,AQ
-89,-81,AQ
-89,-80,AQ
-89,-79,AQ
-89,-78,AQ
-89,-77,AQ
-89,-76,AQ
-89,-75,AQ
-89,-74,AQ
-89,-73,AQ
-89,-72,AQ
-89,-71,AQ
-89,-70,AQ
-89,-69,AQ
-89,-68,AQ
-89,-67,AQ
-89,-66,AQ
-89,-65,AQ
-89,-64,AQ
-89,-63,AQ
-89,-62,AQ
-89,-61,AQ
-89,-60,AQ
-89,-59,AQ
-89,-58,AQ
-89,-57,AQ
-89,-56,AQ
-89,-55,AQ
-89,-54,AQ
-89,-53,AQ
-89,-52,AQ
-89,-51,AQ
-89,-50,AQ
-89,-49,AQ
-89,-48,AQ
-89,-47,AQ
-89,-46,AQ
-89,-45,AQ
-89,-44,AQ
-89,-43,AQ
-89,-42,AQ
-89,-41,AQ
-89,-40,AQ
-89,-39,AQ
-89,-38,AQ
-89,-37,AQ
-89,-36,AQ
-89,-35,AQ
-89,-34,AQ
-89,-33,AQ
-89,-32,AQ
-89,-31,AQ
-89,-30,AQ
-89,-29,AQ
-89,-28,AQ
-89,-27,AQ
-89,-26,AQ
-89,-25,AQ
-89,-24,AQ
-89,-23,AQ
-89,-22,AQ
-89,-21,AQ
-89,-20,AQ
-89,-19,AQ
-89,-18,AQ
-89,-17,AQ
-89,-16,AQ
-89,-15,AQ
-89,-14,AQ
-89,-13,AQ
-89,-12,AQ
-89,-11,AQ
-89,-10,AQ
-89,-9,AQ
-89,-8,AQ
-89,-7,AQ
-89,-6,AQ
-89,-5,AQ
-89,-4,AQ
-89,-3,AQ
-89,-2,AQ
-89,-1,AQ
-89,0,AQ
-89,1,AQ
-89,2,AQ
-89,3,AQ
-89,4,AQ
-89,5,AQ
-89,6,AQ
-89,7,AQ
-89,8,AQ
-89,9,AQ
-89,10,AQ
-89,11,AQ
-89,12,AQ
-89,13,AQ
-89,14,AQ
-89,15,AQ
-89,16,AQ
-89,17,AQ
-89,18,AQ
-89,19,AQ
-89,20,AQ
-89,21,AQ
-89,22,AQ
-89,23,AQ
-89,24,AQ
-89,25,AQ
-89,26,AQ
-89,27,AQ
-89,28,AQ
-89,29,AQ
-89,30,AQ
-89,31,AQ
-89,32,AQ
-89,33,AQ
-89,34,AQ
-89,35,AQ
-89,36,AQ
-89,37,AQ
-89,38,AQ
-89,39,AQ
-89,40,AQ
-89,41,AQ
-89,42,AQ
-89,43,AQ
-89,44,AQ
-89,45,AQ
-89,46,AQ
-89,47,AQ
-89,48,AQ
-89,49,AQ
-89,50,AQ
-89,51,AQ
-89,52,AQ
-89,53,AQ
-89,54,AQ
-89,55,AQ
-89,56,AQ
-89,57,AQ
-89,58,AQ
-89,59,AQ
-89,60,AQ
-89,61,AQ
-89,62,AQ
-89,63,AQ
-89,64,AQ
-89,65,AQ
-89,66,AQ
-89,67,AQ
-89,68,AQ
-89,69,AQ
-89,70,AQ
-89,71,AQ
-89,72,AQ
-89,73,AQ
-89,74,AQ
-89,75,AQ
-89,76,AQ
-89,77,AQ
-89,78,AQ
-89,79,AQ
-89,80,AQ
-89,81,AQ
-89,82,AQ
-89,83,AQ
-89,84,AQ
-89,85,AQ
-89,86,AQ
-89,87,AQ
-89,88,AQ
-89,89,AQ
-89,90,AQ
-89,91,AQ
-89,92,AQ
-89,93,AQ
-89,94,AQ
-89,95,AQ
-89,96,AQ
-89,97,AQ
-89,98,AQ
-89,99,AQ
-89,100,AQ
-89,101,AQ
-89,102,AQ
-89,103,AQ
-89,104,AQ
-89,105,AQ
-89,106,AQ
-89,107,AQ
-89,108,AQ
-89,109,AQ
-89,110,AQ
-89,111,AQ
-89,112,AQ
-89,113,AQ
-89,114,AQ
-89,115,AQ
-89,116,AQ
-89,117,AQ
-89,118,AQ
-89,119,AQ
-89,120,AQ
-89,121,AQ
-89,122,AQ
-89,123,AQ
-89,124,AQ
-89,125,AQ
-89,126,AQ
-89,127,AQ
-89,128,AQ
-89,129,AQ
-89,130,AQ
-89,131,AQ
-89,132,AQ
-89,133,AQ
-89,134,AQ
-89,135,AQ
-89,136,AQ
-89,137,AQ
-89,138,AQ
-89,139,AQ
-89,140,AQ
-89,141,AQ
-89,142,AQ
-89,143,AQ
-89,144,AQ
-89,145,AQ
-89,146,AQ
-89,147,AQ
-89,148,AQ
-89,149,AQ
-89,150,AQ
-89,151,AQ
-89,152,AQ
-89,153,AQ
-89,154,AQ
-89,155,AQ
-89,156,AQ
-89,157,AQ
-89,158,AQ
-89,159,AQ
-89,160,AQ
-89,161,AQ
-89,162,AQ
-89,163,AQ
-89,164,AQ
-89,165,AQ
-89,166,AQ
-89,167,AQ
-89,168,AQ
-89,169,AQ
-89,170,AQ
-89,171,AQ
-89,172,AQ
-89,173,AQ
-89,174,AQ
-89,175,AQ
-89,176,AQ
-89,177,AQ
-89,178,AQ
-89,179,AQ
-89,180,AQ
-88,-180,AQ
-88,-179,AQ
-88,-178,AQ
-88,-177,AQ
-88,-176,AQ
-88,-175,AQ
-88,-174,AQ
-88,-173,AQ
-88,-172,AQ
-88,-171,AQ
-88,-170,AQ
-88,-169,AQ
-88,-168,AQ
-88,-167,AQ
-88,-166,AQ
-88,-165,AQ
-88,-164,AQ
-88,-163,AQ
-88,-162,AQ
-88,-161,AQ
-88,-160,AQ
-88,-159,AQ
-88,-158,AQ
-88,-157,AQ
-88,-156,AQ
-88,-155,AQ
-88,-154,AQ
-88,-153,AQ
-88,-152,AQ
-88,-151,AQ
-88,-150,AQ
-88,-149,AQ
-88,-148,AQ
-88,-147,AQ
-88,-146,AQ
-88,-145,AQ
-88,-144,AQ
-88,-143,AQ
-88,-142,AQ
-88,-141,AQ
-88,-140,AQ
-88,-139,AQ
-88,-138,AQ
-88,-137,AQ
-88,-136,AQ
-88,-135,AQ
-88,-134,AQ
-88,-133,AQ
-88,-132,AQ
-88,-131,AQ
-88,-130,AQ
-88,-129,AQ
-88,-128,AQ
-88,-127,AQ
-88,-126,AQ
-88,-125,AQ
-88,-124,AQ
-88,-123,AQ
-88,-122,AQ
-88,-121,AQ
-88,-120,AQ
-88,-119,AQ
-88,-118,AQ
-88,-117,AQ
-88,-116,AQ
-88,-115,AQ
-88,-114,AQ
-88,-113,AQ
-88,-112,AQ
-88,-111,AQ
-88,-110,AQ
-88,-109,AQ
-88,-108,AQ
-88,-107,AQ
-88,-106,AQ
-88,-105,AQ
-88,-104,AQ
-88,-103,AQ
-88,-102,AQ
-88,-101,AQ
-88,-100,AQ
-88,-99,AQ
-88,-98,AQ
-88,-97,AQ
-88,-96,AQ
-88,-95,AQ
-88,-94,AQ
-88,-93,AQ
-88,-92,AQ
-88,-91,AQ
-88,-90,AQ
-88,-89,AQ
-88,-88,AQ
-88,-87,AQ
-88,-86,AQ
-88,-85,AQ
-88,-84,AQ
-88,-83,AQ
-88,-82,AQ
-88,-81,AQ
-88,-80,AQ
-88,-79,AQ
-88,-78,AQ
-88,-77,AQ
-88,-76,AQ
-88,-75,AQ
-88,-74,AQ
-88,-73,AQ
-88,-72,AQ
-88,-71,AQ
-88,-70,AQ
-88,-69,AQ
-88,-68,AQ
-88,-67,AQ
-88,-66,AQ
-88,-65,AQ
-88,-64,AQ
-88,-63,AQ
-88,-62,AQ
-88,-61,AQ
-88,-60,AQ
-88,-59,AQ
-88,-58,AQ
-88,-57,AQ
-88,-56,AQ
-88,-55,AQ
-88,-54,AQ
-88,-53,AQ
-88,-52,AQ
-88,-51,AQ
-88,-50,AQ
-88,-49,AQ
-88,-48,AQ
-88,-47,AQ
-88,-46,AQ
-88,-45,AQ
-88,-44,AQ
-88,-43,AQ
-88,-42,AQ
-88,-41,AQ
-88,-40,AQ
-88,-39,AQ
-88,-38,AQ
-88,-37,AQ
-88,-36,AQ
-88,-35,AQ
-88,-34,AQ
-88,-33,AQ
-88,-32,AQ
-88,-31,AQ
-88,-30,AQ
-88,-29,AQ
-88,-28,AQ
-88,-27,AQ
-88,-26,AQ
-88,-25,AQ
-88,-24,AQ
-88,-23,AQ
-88,-22,AQ
-88,-21,AQ
-88,-20,AQ
-88,-19,AQ
-88,-18,AQ
-88,-17,AQ
-88,-16,AQ
-88,-15,AQ
-88,-14,AQ
-88,-13,AQ
-88,-12,AQ
-88,-11,AQ
-88,-10,AQ
-88,-9,AQ
-88,-8,AQ
-88,-7,AQ
-88,-6,AQ
-88,-5,AQ
-88,-4,AQ
-88,-3,AQ
-88,-2,AQ
-88,-1,AQ
-88,0,AQ
-88,1,AQ
-88,2,AQ
-88,3,AQ
-88,4,AQ
-88,5,AQ
-88,6,AQ
-88,7,AQ
-88,8,AQ
-88,9,AQ
-88,10,AQ
-88,11,AQ
-88,12,AQ
-88,13,AQ
-88,14,AQ
-88,15,AQ
-88,16,AQ
-88,17,AQ
-88,18,AQ
-88,19,AQ
-88,20,AQ
-88,21,AQ
-88,22,AQ
-88,23,AQ
-88,24,AQ
-88,25,AQ
-88,26,AQ
-88,27,AQ
-88,28,AQ
-88,29,AQ
-88,30,AQ
-88,31,AQ
-88,32,AQ
-88,33,AQ
-88,34,AQ
-88,35,AQ
-88,36,AQ
-88,37,AQ
-88,38,AQ
-88,39,AQ
-88,40,AQ
-88,41,AQ
-88,42,AQ
-88,43,AQ
-88,44,AQ
-88,45,AQ
-88,46,AQ
-88,47,AQ
-88,48,AQ
-88,49,AQ
-88,50,AQ
-88,51,AQ
-88,52,AQ
-88,53,AQ
-88,54,AQ
-88,55,AQ
-88,56,AQ
-88,57,AQ
-88,58,AQ
-88,59,AQ
-88,60,AQ
-88,61,AQ
-88,62,AQ
-88,63,AQ
-88,64,AQ
-88,65,AQ
-88,66,AQ
-88,67,AQ
-88,68,AQ
-88,69,AQ
-88,70,AQ
-88,71,AQ
-88,72,AQ
-88,73,AQ
-88,74,AQ
-88,75,AQ
-88,76,AQ
-88,77,AQ
-88,78,AQ
-88,79,AQ
-88,80,AQ
-88,81,AQ
-88,82,AQ
-88,83,AQ
-88,84,AQ
-88,85,AQ
-88,86,AQ
-88,87,AQ
-88,88,AQ
-88,89,AQ
-88,90,AQ
-88,91,AQ
-88,92,AQ
-88,93,AQ
-88,94,AQ
-88,95,AQ
-88,96,AQ
-88,97,AQ
-88,98,AQ
-88,99,AQ
-88,100,AQ
-88,101,AQ
-88,102,AQ
-88,103,AQ
-88,104,AQ
-88,105,AQ
-88,106,AQ
-88,107,AQ
-88,108,AQ
-88,109,AQ
-88,110,AQ
-88,111,AQ
-88,112,AQ
-88,113,AQ
-88,114,AQ
-88,115,AQ
-88,116,AQ
-88,117,AQ
-88,118,AQ
-88,119,AQ
-88,120,AQ
-88,121,AQ
-88,122,AQ
-88,123,AQ
-88,124,AQ
-88,125,AQ
-88,126,AQ
-88,127,AQ
-88,128,AQ
-88,129,AQ
-88,130,AQ
-88,131,AQ
-88,132,AQ
-88,133,AQ
-88,134,AQ
-88,135,AQ
-88,136,AQ
-88,137,AQ
-88,138,AQ
-88,139,AQ
-88,140,AQ
-88,141,AQ
-88,142,AQ
-88,143,AQ
-88,144,AQ
-88,145,AQ
-88,146,AQ
-88,147,AQ
-88,148,AQ
-88,149,AQ
-88,150,AQ
-88,151,AQ
-88,152,AQ
-88,153,AQ
-88,154,AQ
-88,155,AQ
-88,156,AQ
-88,157,AQ
-88,158,AQ
-88,159,AQ
-88,160,AQ
-88,161,AQ
-88,162,AQ
-88,163,AQ
-88,164,AQ
-88,165,AQ
-88,166,AQ
-88,167,AQ
-88,168,AQ
-88,169,AQ
-88,170,AQ
-88,171,AQ
-88,172,AQ
-88,173,AQ
-88,174,AQ
-88,175,AQ
-88,176,AQ
-88,177,AQ
-88,178,AQ
-88,179,AQ
-88,180,AQ
-87,-180,AQ
-87,-179,AQ
-87,-178,AQ
-87,-177,AQ
-87,-176,AQ
-87,-175,AQ
-87,-174,AQ
-87,-173,AQ
-87,-172,AQ
-87,-171,AQ
-87,-170,AQ
-87,-169,AQ
-87,-168,AQ
-87,-167,AQ
-87,-166,AQ
-87,-165,AQ
-87,-164,AQ
-87,-163,AQ
-87,-162,AQ
-87,-161,AQ
-87,-160,AQ
-87,-159,AQ
-87,-158,AQ
-87,-157,AQ
-87,-156,AQ
-87,-155,AQ
-87,-154,AQ
-87,-153,AQ
-87,-152,AQ
-87,-151,AQ
-87,-150,AQ
-87,-149,AQ
-87,-148,AQ
-87,-147,AQ
-87,-146,AQ
-87,-145,AQ
-87,-144,AQ
-87,-143,AQ
-87,-142,AQ
-87,-141,AQ
-87,-140,AQ
-87,-139,AQ
-87,-138,AQ
-87,-137,AQ
-87,-136,AQ
-87,-135,AQ
-87,-134,AQ
-87,-133,AQ
-87,-132,AQ
-87,-131,AQ
-87,-130,AQ
-87,-129,AQ
-87,-128,AQ
-87,-127,AQ
-87,-126,AQ
-87,-125,AQ
-87,-124,AQ
-87,-123,AQ
-87,-122,AQ
-87,-121,AQ
-87,-120,AQ
-87,-119,AQ
-87,-118,AQ
-87,-117,AQ
-87,-116,AQ
-87,-115,AQ
-87,-114,AQ
-87,-113,AQ
-87,-112,AQ
-87,-111,AQ
-87,-110,AQ
-87,-109,AQ
-87,-108,AQ
-87,-107,AQ
-87,-106,AQ
-87,-105,AQ
-87,-104,AQ
-87,-103,AQ
-87,-102,AQ
-87,-101,AQ
-87,-100,AQ
-87,-99,AQ
-87,-98,AQ
-87,-97,AQ
-87,-96,AQ
-87,-95,AQ
-87,-94,AQ
-87,-93,AQ
-87,-92,AQ
-87,-91,AQ
-87,-90,AQ
-87,-89,AQ
-87,-88,AQ
-87,-87,AQ
-87,-86,AQ
-87,-85,AQ
-87,-84,AQ
-87,-83,AQ
-87,-82,AQ
-87,-81,AQ
-87,-80,AQ
-87,-79,AQ
-87,-78,AQ
-87,-77,AQ
-87,-76,AQ
-87,-75,AQ
-87,-74,AQ
-87,-73,AQ
-87,-72,AQ
-87,-71,AQ
-87,-70,AQ
-87,-69,AQ
-87,-68,AQ
-87,-67,AQ
-87,-66,AQ
-87,-65,AQ
-87,-64,AQ
-87,-63,AQ
-87,-62,AQ
-87,-61,AQ
-87,-60,AQ
-87,-59,AQ
-87,-58,AQ
-87,-57,AQ
-87,-56,AQ
-87,-55,AQ
-87,-54,AQ
-87,-53,AQ
-87,-52,AQ
-87,-51,AQ
-87,-50,AQ
-87,-49,AQ
-87,-48,AQ
-87,-47,AQ
-87,-46,AQ
-87,-45,AQ
-87,-44,AQ
-87,-43,AQ
-87,-42,AQ
-87,-41,AQ
-87,-40,AQ
-87,-39,AQ
-87,-38,AQ
-87,-37,AQ
-87,-36,AQ
-87,-35,AQ
-87,-34,AQ
-87,-33,AQ
-87,-32,AQ
-87,-31,AQ
-87,-30,AQ
-87,-29,AQ
-87,-28,AQ
-87,-27,AQ
-87,-26,AQ
-87,-25,AQ
-87,-24,AQ
-87,-23,AQ
-87,-22,AQ
-87,-21,AQ
-87,-20,AQ
-87,-19,AQ
-87,-18,AQ
-87,-17,AQ
-87,-16,AQ
-87,-15,AQ
-87,-14,AQ
-87,-13,AQ
-87,-12,AQ
-87,-11,AQ
-87,-10,AQ
-87,-9,AQ
-87,-8,AQ
-87,-7,AQ
-87,-6,AQ
-87,-5,AQ
-87,-4,AQ
-87,-3,AQ
-87,-2,AQ
-87,-1,AQ
-87,0,AQ
-87,1,AQ
-87,2,AQ
-87,3,AQ
-87,4,AQ
-87,5,AQ
-87,6,AQ
-87,7,AQ
-87,8,AQ
-87,9,AQ
-87,10,AQ
-87,11,AQ
-87,12,AQ
-87,13,AQ
-87,14,AQ
-87,15,AQ
-87,16,AQ
-87,17,AQ
-87,18,AQ
-87,19,AQ
-87,20,AQ
-87,21,AQ
-87,22,AQ
-87,23,AQ
-87,24,AQ
-87,25,AQ
-87,26,AQ
-87,27,AQ
-87,28,AQ
-87,29,AQ
-87,30,AQ
-87,31,AQ
-87,32,AQ
-87,33,AQ
-87,34,AQ
-87,35,AQ
-87,36,AQ
-87,37,AQ
-87,38,AQ
-87,39,AQ
-87,40,AQ
-87,41,AQ
-87,42,AQ
-87,43,AQ
-87,44,AQ
-87,45,AQ
-87,46,AQ
-87,47,AQ
-87,48,AQ
-87,49,AQ
-87,50,AQ
-87,51,AQ
-87,52,AQ
-87,53,AQ
-87,54,AQ
-87,55,AQ
-87,56,AQ
-87,57,AQ
-87,58,AQ
-87,59,AQ
-87,60,AQ
-87,61,AQ
-87,62,AQ
-87,63,AQ
-87,64,AQ
-87,65,AQ
-87,66,AQ
-87,67,AQ
-87,68,AQ
-87,69,AQ
-87,70,AQ
-87,71,AQ
-87,72,AQ
-87,73,AQ
-87,74,AQ
-87,75,AQ
-87,76,AQ
-87,77,AQ
-87,78,AQ
-87,79,AQ
-87,80,AQ
-87,81,AQ
-87,82,AQ
-87,83,AQ
-87,84,AQ
-87,85,AQ
-87,86,AQ
-87,87,AQ
-87,88,AQ
-87,89,AQ
-87,90,AQ
-87,91,AQ
-87,92,AQ
-87,93,AQ
-87,94,AQ
-87,95,AQ
-87,96,AQ
-87,97,AQ
-87,98,AQ
-87,99,AQ
-87,100,AQ
-87,101,AQ
-87,102,AQ
-87,103,AQ
-87,104,AQ
-87,105,AQ
-87,106,AQ
-87,107,AQ
-87,108,AQ
-87,109,AQ
-87,110,AQ
-87,111,AQ
-87,112,AQ
-87,113,AQ
-87,114,AQ
-87,115,AQ
-87,116,AQ
-87,117,AQ
-87,118,AQ
-87,119,AQ
-87,120,AQ
-87,121,AQ
-87,122,AQ
-87,123,AQ
-87,124,AQ
-87,125,AQ
-87,126,AQ
-87,127,AQ
-87,128,AQ
-87,129,AQ
-87,130,AQ
-87,131,AQ
-87,132,AQ
-87,133,AQ
-87,134,AQ
-87,135,AQ
-87,136,AQ
-87,137,AQ
-87,138,AQ
-87,139,AQ
-87,140,AQ
-87,141,AQ
-87,142,AQ
-87,143,AQ
-87,144,AQ
-87,145,AQ
-87,146,AQ
-87,147,AQ
-87,148,AQ
-87,149,AQ
-87,150,AQ
-87,151,AQ
-87,152,AQ
-87,153,AQ
-87,154,AQ
-87,155,AQ
-87,156,AQ
-87,157,AQ
-87,158,AQ
-87,159,AQ
-87,160,AQ
-87,161,AQ
-87,162,AQ
-87,163,AQ
-87,164,AQ
-87,165,AQ
-87,166,AQ
-87,167,AQ
-87,168,AQ
-87,169,AQ
-87,170,AQ
-87,171,AQ
-87,172,AQ
-87,173,AQ
-87,174,AQ
-87,175,AQ
-87,176,AQ
-87,177,AQ
-87,178,AQ
-87,179,AQ
-87,180,AQ
-86,-180,AQ
-86,-179,AQ
-86,-178,AQ
-86,-177,AQ
-86,-176,AQ
-86,-175,AQ
-86,-174,AQ
-86,-173,AQ
-86,-172,AQ
-86,-171,AQ
-86,-170,AQ
-86,-169,AQ
-86,-168,AQ
-86,-167,AQ
-86,-166,AQ
-86,-165,AQ
-86,-164,AQ
-86,-163,AQ
-86,-162,AQ
-86,-161,AQ
-86,-160,AQ
-86,-159,AQ
-86,-158,AQ
-86,-157,AQ
-86,-156,AQ
-86,-155,AQ
-86,-154,AQ
-86,-153,AQ
